,text,target,label
4967,biden officially launches 2020 presidential bid ! this video is so dark and far from uplifting and positive .,joe biden,0
4968,it truly boggles my mind that no one is stepping in & allowing biden to retire . everyone around him is culpable for this disgusting behavior . how in the hell can any of you look in the mirror & feel okay ? i have lost all respect to anyone supporting his nomination . america knows,joe biden,1
4969,"joe biden is a putz . hey joe , do you still stand by what you said back then ? i bet not .",joe biden,0
4970,"i am not going nuts biden swears he is sane amid senior moments and gaffes galore your democratic frontrunner , america . . . biden usa democrats",joe biden,0
4971,i want to win if it is joe biden and be too rourke i am riding with biden whoever wins the nomination i want to win,joe biden,1
4972,his cancer was the same that ted kennedy had . i truly believed he knew his time was being cut short and knew that americans deserved better when it comes to options . joe biden i know is pushing for a cure / cures for all cancer too .,joe biden,1
4973,we need bo rack obama ! and joe biden now ! this an same old s**t ! from america ! please help us !,joe biden,1
4974,"biden lied out his ass all fucking night . immediately after the debate , this is the lower third ? they denial of normal t even try to hide their bias anymore democratic debate",joe biden,0
4975,catch her at joe biden is event sounds like exactly what biden is press people did ! catch her and trap her ! hg smoot,joe biden,0
4976,this is from a time ago but joe is so tough he needs kamala to defend him . joe my delaware homeboy too . he is only bad in his dreams with popcorn . i have never heard anyone in this small state who ever knew or heard of this popcorn dude .,joe biden,1
4977,"come on , joe biden . were ready for you . we need you . make it happen !",joe biden,1
4978,"deadline wh mt p daily 167 days until iowa caucus , 328 until convention but are why all hearing positive response from main stream media to joe biden strategy of annointing himself king of electability & amp donning nominee crown ? now close your eyes & amp imagine the reaction if hillary had done same thing .",joe biden,0
4979,"i have to say that i get emotional thinking about joe biden lying to people that his plan will achieve universal coverage . this is what the democrats did with the affordable care act and it crushed the hopes and dreams of so many vulnerable americans . shame on you , joe biden !",joe biden,0
4980,i would love to see a biden / buttigieg ticket ! ! ! joe biden pete but tig i eg vote blue no matter who 2020 vote joe 2020 election,joe biden,1
4981,"happy birthday joe biden ! ! ! i hope it was a day full of orange gatorade , chocolate chip ice cream , aviators , and your new pup major .",joe biden,1
4982,fancy fingers joe sees people digging up his creepy documented past and wants to distance himself . what a tool . communist fake news networks will protect him like the pope protects pedophile priests .,joe biden,0
4983,"watching the biden event in de right now , a dem party function , the nat . anthem was sung , okay , but then they brought out a revered of some sort for an invocation , really ? what happened to separation b / with church & amp state ? as an atheist Instant Message put off not right",joe biden,0
4984,"a clear top four is emerging , and its great news for biden joe biden 2020 election iowa caucus",joe biden,1
4985,"none of the top candidates is a risk . the two women are innovative leaders with more grit than biden , who has always played it safe . simply by having been elected as women , they have proved they know more about overcoming political obstacles than he does . e warren a myk lob u char",joe biden,0
4986,i remember when joe biden said republicans want to put black americans back in chains . looks to me that democrats are refusing to release black americans from their chains . how viciously they attack any black american if he or she should question or speak their own minds .,joe biden,0
4987,love the fact that one of my favorite comics keegan m key is on biden,joe biden,1
4988,"hey joe biden , under the button may be speaking jest , but if you ever need a place to hold officer hours then come across the street for a scoop of yes pecan or am eric one dream and grab a table .",joe biden,1
4989,happy national joe day to the best joe out there joe biden . your service and your example are legendary .,joe biden,1
4990,"joe you got my vote but you got to show and prove . this is your moment denial of normal t blow it . don make people laugh , inspire . we need that ! we arent getting that . i am not getting that . 2020 election",joe biden,1
